qags,69780060,9843,-156,-156,-156,-34,9,10002,30,12,12
qags,69780090,9843,-156,-156,-156,-48,19,10007,42,12,6
qags,69780120,9843,-156,-156,-156,-53,17,9980,24,6,-6
qags,69780150,9843,-156,-156,-156,-58,17,10017,18,0,0
qags,69780180,9843,-156,-156,-156,-53,-21,10014,36,0,-6
qags,69780210,9843,-156,-156,-156,-41,-14,9953,30,12,0
qags,69780240,9843,-156,-156,-156,-31,-21,9953,24,6,-6
qags,69780270,9843,-156,-156,-156,-34,24,9992,36,6,0
qags,69780300,9843,-156,-156,-156,-68,26,10000,18,6,-12
qags,69780330,9843,-156,-156,-156,-61,2,10051,36,18,-12
qags,69780360,9843,-156,-156,-156,-51,-36,10014,36,18,12
qags,69780390,9843,-156,-156,-156,-41,-9,9982,24,0,-12
qags,69780420,9843,-156,-156,-156,-90,9,9985,24,12,0
qags,69780450,9843,-156,-156,-156,-51,17,10019,30,6,6
qags,69780480,9843,-156,-156,-156,-78,-7,10031,24,18,-18
qags,69780510,9843,-156,-156,-156,-61,14,10039,24,6,-12
qags,69780540,9843,-156,-156,-156,-58,-7,10024,30,12,-12
qags,69780570,9843,-156,-156,-156,-63,-4,9985,30,0,6
qags,69780600,9843,-156,-156,-156,-53,0,10007,24,12,6
qags,69780630,9843,-156,-156,-156,-75,12,10048,36,6,0
qags,69780660,9843,-156,-156,-156,-48,17,10029,18,12,-18
qags,69780690,9843,-156,-156,-156,-73,2,9987,18,12,0
qags,69780720,9843,-156,-156,-156,-34,17,10002,24,6,-18
qags,69780750,9843,-156,-156,-156,-63,7,10017,24,12,-6
qags,69780780,9843,-156,-156,-156,-53,-21,10019,24,12,-12
qags,69780810,9843,-156,-156,-156,-48,0,10004,30,6,-18
qags,69780840,9843,-156,-156,-156,-51,19,10019,24,6,-6
qags,69780870,9843,-156,-156,-156,-43,14,9995,18,18,0
qags,69780900,9843,-156,-156,-156,-68,-4,10019,36,6,-6
qags,69780930,9843,-156,-156,-156,-61,4,9943,24,12,-6
qags,69780960,9843,-156,-156,-156,-43,-9,9958,30,12,6
qags,69780990,9843,-156,-156,-156,-43,4,10043,36,12,-12
qags,69781020,9843,-156,-156,-156,-34,0,9960,24,6,0
qags,69781050,9843,-156,-156,-156,-34,2,9997,24,12,-6
qags,69781080,9843,-156,-156,-156,-80,-7,10012,30,18,0
qags,69781110,9843,-156,-156,-156,-26,-9,9990,30,12,0
qags,69781140,9843,-156,-156,-156,-61,-9,9960,18,6,-18
qags,69781170,9843,-156,-156,-156,-26,26,10007,24,0,6
qags,69781200,9843,-156,-156,-156,-65,-7,9997,30,6,-12
qags,69781230,9843,-156,-156,-156,-24,9,10026,24,18,0
qags,69781260,9843,-156,-156,-156,-58,0,9987,30,18,6
qags,69781290,9843,-156,-156,-156,-43,19,9978,18,6,-6
qags,69781320,9843,-156,-156,-156,-56,2,10034,18,18,0
qags,69781350,9843,-156,-156,-156,-56,2,9978,24,12,6
qags,69781380,9843,-156,-156,-156,-34,-7,10007,36,12,0
qags,69781410,9843,-156,-156,-156,-53,14,9985,36,12,0
qags,69781440,9843,-156,-156,-156,-56,-17,10080,36,12,-6
qags,69781470,9843,-156,-156,-156,-53,14,10007,24,6,0
qags,69781500,9843,-156,-156,-156,-75,21,9995,30,6,0
qags,69781530,9843,-156,-156,-156,-24,26,9953,42,18,0
qags,69781560,9843,-156,-156,-156,-46,2,10000,30,18,0
qags,69781590,9843,-156,-156,-156,-53,14,9997,18,0,0
qags,69781620,9843,-156,-156,-156,-51,0,9997,36,0,-6
qags,69781650,9843,-156,-156,-156,-56,17,10043,24,18,0
qags,69781680,9843,-156,-156,-156,-36,-2,9995,30,6,0
qags,69781710,9843,-156,-156,-156,-26,7,9938,30,12,-12
qags,69781740,9843,-156,-156,-156,-29,4,10012,24,6,6
qags,69781770,9843,-156,-156,-156,-65,12,10014,36,12,-6
qags,69781800,9843,-156,-156,-156,-68,7,9982,36,12,-18
qags,69781830,9843,-156,-156,-156,-70,9,10002,24,12,-12
qags,69781860,9843,-156,-156,-156,-46,-12,9978,30,0,0
qags,69781890,9843,-156,-156,-156,-97,-2,10024,24,24,-18
qags,69781920,9843,-156,-156,-156,-58,-24,10000,36,12,-12
qags,69781950,9843,-156,-156,-156,-61,-7,9975,30,18,-18
qags,69781980,9843,-156,-156,-156,-56,2,10024,24,12,-6
qags,69782010,9843,-156,-156,-156,-51,-2,10017,30,6,0
qags,69782040,9843,-156,-156,-156,-63,2,9953,30,12,0
qags,69782070,9843,-156,-156,-156,-51,12,10048,12,18,-12
qags,69782100,9843,-156,-156,-156,-48,31,10056,24,18,6
qags,69782130,9843,-156,-156,-156,-41,-7,10019,24,0,-6
qags,69782160,9843,-156,-156,-156,-31,2,10026,36,0,-18
qags,69782190,9843,-156,-156,-156,-90,-14,9987,36,18,6
qags,69782220,9843,-156,-156,-156,-43,7,9990,30,12,6
qags,69782250,9843,-156,-156,-156,-43,9,9982,30,12,0
qags,69782280,9843,-156,-156,-156,-53,24,10004,30,12,0
qags,69782310,9843,-156,-156,-156,-68,31,9990,30,12,-6
qags,69782340,9843,-156,-156,-156,-53,7,10007,24,18,-6
qags,69782370,9843,-156,-156,-156,-46,-17,9951,30,18,-6
qags,69782400,9843,-156,-156,-156,-29,0,10051,30,12,-12
qags,69782430,9843,-156,-156,-156,-85,7,10031,30,12,0
