qags,67494270,8593,0,-4843,312,-10158,-317,9829,18,365,48
qags,67494300,8593,0,-5000,312,-10180,-285,9843,12,359,42
qags,67494330,8593,0,-5000,312,-10166,-270,9855,12,359,36
qags,67494360,8593,0,-5000,312,-10202,-278,9855,0,353,54
qags,67494390,8593,0,-5000,312,-10178,-261,9843,12,365,54
qags,67494420,8593,0,-5000,312,-10156,-285,9833,18,365,54
qags,67494450,8593,0,-5000,312,-10170,-292,9890,6,359,60
qags,67494480,8593,0,-5000,312,-10146,-273,9870,12,365,48
qags,67494510,8593,0,-5000,312,-10178,-268,9863,12,353,54
qags,67494540,8593,0,-5000,312,-10148,-246,9860,18,359,48
qags,67494570,8593,0,-5000,312,-10200,-266,9885,12,365,48
qags,67494600,8593,0,-5000,312,-10170,-285,9851,12,365,48
qags,67494630,8593,0,-5000,312,-10148,-285,9885,6,378,48
qags,67494660,8593,0,-5000,312,-10187,-263,9853,12,359,48
qags,67494690,8593,0,-5000,312,-10151,-283,9855,0,371,54
qags,67494720,8593,0,-5000,312,-10161,-297,9831,12,359,42
qags,67494750,8593,0,-4843,312,-10146,-283,9819,12,378,54
qags,67494780,8593,0,-4843,312,-10144,-261,9804,18,365,48
qags,67494810,8593,0,-4843,312,-10153,-263,9833,6,359,54
qags,67494840,8750,0,-4843,312,-10134,-275,9855,18,359,54
qags,67494870,8750,0,-4843,312,-10144,-297,9841,18,365,54
qags,67494900,8750,0,-4843,312,-10197,-258,9870,6,359,60
qags,67494930,8750,0,-4843,312,-10175,-297,9851,12,365,60
qags,67494960,8750,0,-4843,312,-10158,-270,9873,0,359,48
qags,67494990,8750,0,-4843,312,-10153,-275,9833,12,365,42
qags,67495020,8750,0,-4843,312,-10158,-285,9853,6,353,54
qags,67495050,8750,0,-4843,312,-10146,-285,9819,6,353,42
qags,67495080,8750,0,-4843,312,-10139,-290,9846,6,359,42
qags,67495110,8750,0,-4843,312,-10156,-275,9885,6,365,42
qags,67495140,8750,0,-4843,312,-10166,-273,9853,0,359,42
qags,67495170,8750,0,-4843,312,-10161,-288,9865,12,371,48
qags,67495200,8750,0,-4843,312,-10163,-280,9833,12,371,48
qags,67495230,8750,0,-4843,312,-10175,-295,9826,6,359,48
qags,67495260,8750,0,-4843,312,-10148,-292,9821,12,365,48
qags,67495290,8750,0,-4843,312,-10151,-295,9833,12,359,48
qags,67495320,8750,0,-4843,312,-10175,-292,9865,6,365,42
qags,67495350,8750,0,-4843,312,-10148,-305,9804,6,371,42
qags,67495380,8750,0,-4843,312,-10192,-275,9858,24,371,48
qags,67495410,8750,0,-4843,312,-10161,-273,9860,12,365,42
qags,67495440,8750,156,-4687,312,-10187,-275,9868,6,359,48
qags,67495470,8750,156,-4687,312,-10180,-297,9836,12,365,42
qags,67495500,8750,156,-4687,312,-10168,-275,9870,12,359,42
qags,67495530,8750,156,-4687,312,-10139,-275,9873,12,365,54
qags,67495560,8750,156,-4687,312,-10166,-273,9858,6,365,48
qags,67495590,8750,156,-4687,312,-10175,-290,9848,0,359,42
qags,67495620,8750,156,-4687,312,-10146,-278,9851,12,359,48
qags,67495650,8750,156,-4687,312,-10185,-270,9838,12,365,36
qags,67495680,8750,156,-4687,312,-10187,-302,9809,12,359,54
qags,67495710,8750,156,-4687,312,-10166,-280,9882,12,359,48
qags,67495740,8750,156,-4687,312,-10146,-300,9799,6,359,48
qags,67495770,8750,156,-4687,312,-10139,-302,9824,6,359,54
qags,67495800,8750,156,-4687,312,-10166,-273,9882,18,353,48
qags,67495830,8750,156,-4687,312,-10148,-292,9833,6,359,48
qags,67495860,8750,156,-4687,312,-10124,-266,9868,18,359,42
qags,67495890,8750,156,-4687,312,-10166,-288,9841,6,359,48
qags,67495920,8750,156,-4687,312,-10153,-270,9853,6,365,54
qags,67495950,8750,156,-4687,312,-10148,-258,9858,18,347,48
qags,67495980,8750,156,-4687,312,-10148,-266,9853,0,365,54
qags,67496010,8750,156,-4687,312,-10192,-270,9851,12,365,60
qags,67496040,8750,156,-4687,312,-10185,-275,9841,12,365,54
qags,67496070,8750,156,-4687,312,-10156,-273,9863,0,365,67
qags,67496100,8750,156,-4687,312,-10134,-297,9875,12,365,48
qags,67496130,8750,156,-4687,312,-10180,-273,9880,0,347,48
qags,67496160,8750,156,-4687,312,-10197,-312,9848,12,353,48
qags,67496190,8750,156,-4687,312,-10183,-261,9833,6,365,48
qags,67496220,8750,156,-4687,312,-10183,-263,9841,6,359,54
qags,67496250,8750,156,-4687,312,-10185,-278,9855,12,365,48
qags,67496280,8906,156,-4531,312,-10170,-283,9870,6,365,60
qags,67496310,8906,156,-4531,312,-10180,-278,9907,12,365,48
qags,67496340,8906,156,-4531,312,-10170,-275,9860,12,365,48
qags,67496370,8906,156,-4531,312,-10195,-288,9838,12,359,48
qags,67496400,8906,156,-4531,312,-10170,-300,9907,6,365,54
qags,67496430,8906,156,-4531,312,-10158,-283,9794,6,365,48
qags,67496460,8906,156,-4531,312,-10139,-290,9863,12,365,54
qags,67496490,8906,156,-4531,312,-10195,-297,9848,12,359,42
qags,67496520,8906,156,-4531,312,-10156,-270,9797,18,365,48
qags,67496550,8906,156,-4531,312,-10161,-300,9841,6,359,54
qags,67496580,8906,156,-4531,312,-10170,-292,9821,12,359,42
qags,67496610,8906,156,-4531,312,-10166,-295,9829,12,371,48
qags,67496640,8906,156,-4531,312,-10175,-283,9860,6,359,42
qags,67496670,8906,156,-4531,312,-10192,-263,9833,12,365,48
qags,67496700,8906,156,-4531,312,-10158,-297,9848,18,365,42
qags,67496730,8906,156,-4531,312,-10183,-285,9870,0,365,48
qags,67496760,8906,156,-4531,312,-10139,-295,9821,6,353,48
qags,67496790,8906,156,-4531,312,-10170,-285,9836,12,353,48
qags,67496820,8906,156,-4531,312,-10178,-280,9885,18,371,48
qags,67496850,8906,156,-4531,312,-10175,-270,9858,6,365,54
qags,67496880,8906,156,-4531,312,-10156,-273,9833,6,359,60
qags,67496910,8906,156,-4531,312,-10153,-273,9868,0,365,48
qags,67496940,8906,156,-4531,312,-10151,-278,9873,12,365,42
qags,67496970,8906,156,-4531,312,-10187,-249,9833,6,359,48
qags,67497000,8906,156,-4531,312,-10175,-290,9875,6,353,48
qags,67497030,8906,156,-4531,312,-10148,-288,9851,18,365,48
qags,67497060,8906,156,-4531,312,-10168,-268,9829,0,353,48
qags,67497090,8906,156,-4531,312,-10158,-278,9863,12,359,54
qags,67497120,8906,156,-4531,312,-10151,-263,9853,12,359,54
qags,67497150,8906,156,-4531,312,-10151,-288,9882,12,365,48
qags,67497180,8906,156,-4531,312,-10158,-295,9860,12,365,48
qags,67497210,8906,156,-4531,312,-10134,-302,9873,12,359,48
qags,67497240,8906,156,-4531,312,-10178,-283,9851,12,365,54
qags,67497270,8906,156,-4531,312,-10170,-280,9868,0,353,54
qags,67497300,8906,156,-4531,312,-10158,-327,9816,6,359,48
qags,67497330,8906,156,-4531,312,-10178,-258,9797,18,359,48
qags,67497360,8906,156,-4375,312,-10161,-302,9890,6,365,48
qags,67497390,8906,156,-4375,312,-10153,-278,9826,12,353,48
qags,67497420,8906,156,-4375,312,-10156,-280,9848,6,353,42
qags,67497450,8906,156,-4375,312,-10190,-246,9877,12,371,54
qags,67497480,8906,156,-4375,312,-10175,-268,9860,0,359,54
qags,67497510,8906,156,-4375,312,-10163,-270,9843,0,353,36
qags,67497540,8906,156,-4375,312,-10134,-297,9841,6,359,48
qags,67497570,8906,156,-4375,312,-10187,-263,9848,0,353,48
qags,67497600,8906,156,-4375,312,-10151,-278,9826,6,359,42
qags,67497630,8906,156,-4375,312,-10175,-270,9902,18,353,54
qags,67497660,8906,156,-4375,312,-10200,-295,9851,6,365,54
qags,67497690,8906,156,-4375,312,-10158,-253,9873,12,359,48
qags,67497720,8906,156,-4375,312,-10180,-283,9829,12,353,48
qags,67497750,8906,156,-4375,312,-10175,-278,9870,12,371,48
qags,67497780,8906,156,-4375,312,-10151,-283,9816,6,359,42
qags,67497810,8906,156,-4375,312,-10185,-263,9846,12,371,48
qags,67497840,8906,156,-4375,312,-10161,-300,9831,12,371,54
qags,67497870,8906,156,-4375,312,-10117,-278,9855,12,365,54
qags,67497900,8906,156,-4375,156,-10163,-263,9836,12,359,48
qags,67497930,8906,156,-4375,156,-10153,-285,9853,6,365,48
qags,67497960,8906,156,-4375,156,-10163,-292,9873,6,359,42
qags,67497990,8906,156,-4375,156,-10114,-295,9824,18,359,48
qags,67498020,8906,156,-4375,156,-10153,-285,9826,18,371,54
qags,67498050,8906,156,-4375,156,-10153,-268,9829,18,365,54
qags,67498080,8906,156,-4375,156,-10173,-307,9853,6,353,54
qags,67498110,8906,156,-4375,156,-10166,-295,9846,12,371,60
qags,67498140,8906,156,-4375,156,-10158,-268,9843,6,365,54
qags,67498170,8906,156,-4375,156,-10192,-258,9877,12,365,48
