qags,34591980,9843,0,-156,-312,-41,-161,10092,30,12,-60
qags,34592010,9843,0,-156,-312,-26,-175,10070,30,0,-73
qags,34592040,9843,0,-156,-312,-51,-161,10095,24,12,-60
qags,34592070,9843,0,-156,-312,-63,-112,10061,30,0,-60
qags,34592100,9843,0,-156,-312,-41,-163,10056,30,6,-79
qags,34592130,9843,0,-156,-312,-51,-87,10041,24,6,-79
qags,34592160,9843,0,-156,-312,-51,-180,10063,42,6,-67
qags,34592190,9843,0,-156,-312,-68,-166,10104,36,0,-67
qags,34592220,9843,0,-156,-312,-65,-158,10109,30,18,-67
qags,34592250,9843,0,-156,-312,-75,-183,10070,30,12,-73
qags,34592280,9843,0,-156,-312,-61,-146,10051,30,12,-60
qags,34592310,9843,0,-156,-312,-75,-170,10068,24,6,-67
qags,34592340,9843,0,-156,-312,-53,-156,10119,30,0,-60
qags,34592370,9843,0,-156,-312,-39,-151,10056,18,0,-60
qags,34592400,9843,0,-156,-312,-51,-156,10112,30,0,-73
qags,34592430,9843,0,-156,-312,-73,-144,10041,30,6,-60
qags,34592460,9843,0,-156,-312,-36,-180,10068,30,12,-85
qags,34592490,9843,0,-156,-312,-19,-151,9992,36,0,-73
qags,34592520,9843,0,-156,-312,-39,-175,10112,36,12,-67
qags,34592550,9843,0,-156,-312,-73,-156,10046,24,0,-73
qags,34592580,9843,0,-156,-312,-65,-122,10087,24,6,-73
qags,34592610,9843,0,-156,-312,-36,-141,10034,36,0,-67
qags,34592640,9843,0,-156,-312,-48,-163,10087,30,6,-73
qags,34592670,9843,0,-156,-312,-51,-163,10061,24,6,-60
qags,34592700,9843,0,-156,-312,-36,-136,10058,36,6,-60
qags,34592730,9843,0,-156,-312,-48,-168,10046,36,0,-73
qags,34592760,9843,0,-156,-312,-58,-158,10080,36,18,-67
qags,34592790,9843,0,-156,-312,-63,-134,10063,30,-6,-79
qags,34592820,9843,0,-156,-312,-63,-151,10026,18,0,-67
qags,34592850,9843,0,-156,-312,-26,-166,10073,36,6,-67
qags,34592880,9843,0,-156,-312,-43,-168,10068,24,6,-73
qags,34592910,9843,0,-156,-312,-73,-148,10073,24,6,-60
qags,34592940,9843,0,-156,-312,-63,-151,10085,18,-6,-67
qags,34592970,9843,0,-156,-312,-75,-144,10070,30,0,-67
qags,34593000,9843,0,-156,-312,-70,-146,10061,30,12,-67
qags,34593030,9843,0,-156,-312,-51,-119,10085,30,6,-73
qags,34593060,9843,0,-156,-312,-48,-148,10117,36,6,-73
qags,34593090,9843,0,-156,-312,-61,-175,10056,36,12,-67
